церковь_NOUN,хор_NOUN,1.46
одежда_NOUN,ящик_NOUN,0.31
башня_NOUN,колокол_NOUN,1.08
отец_NOUN,родитель_NOUN,9.46
школа_NOUN,класс_NOUN,3.69
родитель_NOUN,взрослый_ADJ,3.54
пруток_NOUN,тюрьма_NOUN,0.08
автомобиль_NOUN,автострада_NOUN,1.23
словарь_NOUN,толкование_NOUN,5.69
дверь_NOUN,подвал_NOUN,0.38
армия_NOUN,легион_NOUN,6.85
металл_NOUN,алюминий_NOUN,4.62
стул_NOUN,скамейка_NOUN,3.00
облако_NOUN,туман_NOUN,3.77
мальчик_NOUN,сын_NOUN,3.62
вода_NOUN,лед_NOUN,2.00
постель_NOUN,одеяло_NOUN,3.38
представитель_NOUN,адвокат_NOUN,6.15
область_NOUN,зона_NOUN,8.08
предприятие_NOUN,компания_NOUN,9.23
одежда_NOUN,ткань_NOUN,3.23
свитер_NOUN,пиджак_NOUN,1.54
деньги_NOUN,капитал_NOUN,8.08
кисть_NOUN,ступня_NOUN,0.00
алкоголь_NOUN,коктейль_NOUN,5.31
ярд_NOUN,дюйм_NOUN,2.62
молекула_NOUN,атом_NOUN,3.85
линза_NOUN,фотоаппарат_NOUN,1.77
трапеза_NOUN,ужин_NOUN,8.15
глаз_NOUN,слеза_NOUN,1.77
бог_NOUN,дьявол_NOUN,0.08
петля_NOUN,пояс_NOUN,0.85
крыса_NOUN,мышь_NOUN,3.46
мотор_NOUN,двигатель_NOUN,8.92
автомобиль_NOUN,такси_NOUN,4.15
кот_NOUN,лев_NOUN,1.15
размер_NOUN,величина_NOUN,8.15
реальность_NOUN,фантазия_NOUN,0.23
дверь_NOUN,ворота_NOUN,3.15
кот_NOUN,питомец_NOUN,4.46
олово_NOUN,алюминий_NOUN,2.54
кость_NOUN,челюсть_NOUN,2.08
злак_NOUN,пшеница_NOUN,6.62
дом_NOUN,ключ_NOUN,0.62
кровь_NOUN,плоть_NOUN,1.23
дверь_NOUN,коридор_NOUN,0.69
бог_NOUN,дух_NOUN,4.08
способность_NOUN,компетенция_NOUN,2.31
изобилие_NOUN,множество_NOUN,8.69
диван_NOUN,стул_NOUN,1.23
стена_NOUN,кирпич_NOUN,1.92
рожок_NOUN,барабан_NOUN,0.62
орган_NOUN,печень_NOUN,3.15
сила_NOUN,мощь_NOUN,7.77
фраза_NOUN,слово_NOUN,2.00
оркестр_NOUN,парад_NOUN,1.54
желудок_NOUN,талия_NOUN,0.00
туча_NOUN,буря_NOUN,2.38
радость_NOUN,гордость_NOUN,1.77
шум_NOUN,грохот_NOUN,7.62
дождь_NOUN,изморось_NOUN,7.31
пиво_NOUN,напиток_NOUN,4.00
мужчина_NOUN,дядя_NOUN,4.38
яблоко_NOUN,сок_NOUN,1.38
интеллект_NOUN,логика_NOUN,4.31
общение_NOUN,язык_NOUN,3.85
норка_NOUN,мех_NOUN,1.54
орава_NOUN,толпа_NOUN,7.15
берег_NOUN,побережье_NOUN,7.62
провод_NOUN,шнур_NOUN,7.92
птица_NOUN,индейка_NOUN,4.08
кровать_NOUN,кроватка_NOUN,9.00
компетенция_NOUN,способность_NOUN,2.54
облако_NOUN,дымок_NOUN,3.38
ужин_NOUN,трапеза_NOUN,7.23
пруток_NOUN,клетка_NOUN,0.08
вода_NOUN,соль_NOUN,0.00
чувство_NOUN,интуиция_NOUN,6.85
ситуация_NOUN,состояние_NOUN,2.62
преступление_NOUN,кража_NOUN,5.00
стиль_NOUN,мода_NOUN,7.62
рубеж_NOUN,граница_NOUN,9.77
рука_NOUN,тело_NOUN,1.15
судно_NOUN,автомобиль_NOUN,0.85
бутерброд_NOUN,обед_NOUN,2.15
невеста_NOUN,принцесса_NOUN,1.46
героиня_NOUN,герой_NOUN,6.54
автомобиль_NOUN,датчик_NOUN,1.62
насекомое_NOUN,пчела_NOUN,6.46
кроватка_NOUN,колыбель_NOUN,7.69
животное_NOUN,человек_NOUN,2.54
марихуана_NOUN,трава_NOUN,5.85
койка_NOUN,больница_NOUN,2.38
щека_NOUN,язык_NOUN,2.69
диск_NOUN,компьютер_NOUN,2.54
изгиб_NOUN,угол_NOUN,4.69
трава_NOUN,мох_NOUN,5.00
факультет_NOUN,юриспруденция_NOUN,1.92
ступня_NOUN,голова_NOUN,1.38
мать_NOUN,опекунша_NOUN,3.85
ортодонт_NOUN,дантист_NOUN,6.85
алкоголь_NOUN,висок_NOUN,6.31
рот_NOUN,зуб_NOUN,3.15
завтрак_NOUN,бекон_NOUN,2.38
ванная_NOUN,спальня_NOUN,1.08
тарелка_NOUN,миска_NOUN,8.31
мясо_NOUN,бекон_NOUN,6.00
воздух_NOUN,гелий_NOUN,1.85
работник_NOUN,работодатель_NOUN,1.77
тело_NOUN,грудь_NOUN,3.62
сын_NOUN,отец_NOUN,1.46
сердце_NOUN,операция_NOUN,1.00
женщина_NOUN,секретарь_NOUN,1.54
мужчина_NOUN,отец_NOUN,5.08
пляж_NOUN,остров_NOUN,4.46
история_NOUN,тема_NOUN,1.85
игра_NOUN,веселие_NOUN,5.23
выходной_ADJ,неделя_NOUN,2.92
чета_NOUN,пара_NOUN,8.08
женщина_NOUN,жена_NOUN,4.62
овца_NOUN,скот_NOUN,6.08
сумочка_NOUN,сумка_NOUN,9.38
потолок_NOUN,собор_NOUN,0.08
боб_NOUN,кофе_NOUN,2.77
дерево_NOUN,бумага_NOUN,2.85
верх_NOUN,бок_NOUN,1.46
преступление_NOUN,мошенничество_NOUN,5.69
боль_NOUN,вред_NOUN,2.15
возлюбить_VERB,спутник_NOUN,4.46
вечер_NOUN,сумерки_NOUN,7.23
отец_NOUN,дочь_NOUN,1.92
вино_NOUN,спиртное_NOUN,6.46
корова_NOUN,коза_NOUN,2.15
верование_NOUN,мнение_NOUN,1.31
реальность_NOUN,иллюзия_NOUN,0.15
пакт_NOUN,соглашение_NOUN,8.54
богатство_NOUN,бедность_NOUN,0.23
происшествие_NOUN,авария_NOUN,4.92
битва_NOUN,завоевание_NOUN,4.08
друг_NOUN,наставник_NOUN,3.00
болезнь_NOUN,инфекция_NOUN,6.69
игра_NOUN,сноровка_NOUN,0.54
брат_NOUN,сын_NOUN,0.92
тетя_NOUN,племянник_NOUN,1.38
работник_NOUN,механик_NOUN,2.54
врач_NOUN,ортодонт_NOUN,3.85
дуб_NOUN,клен_NOUN,2.92
пчела_NOUN,матка_NOUN,2.77
автомобиль_NOUN,велосипед_NOUN,1.38
цель_NOUN,поиск_NOUN,0.62
август_NOUN,месяц_NOUN,2.85
армия_NOUN,отряд_NOUN,3.77
облако_NOUN,погода_NOUN,2.46
терапевт_NOUN,врач_NOUN,5.23
ущелие_NOUN,долина_NOUN,2.85
река_NOUN,долина_NOUN,0.23
солнце_NOUN,небо_NOUN,1.69
мишень_NOUN,стрела_NOUN,1.08
шоколад_NOUN,пирог_NOUN,1.77
обстоятельство_NOUN,ситуация_NOUN,5.92
мнение_NOUN,выбор_NOUN,1.77
ритм_NOUN,мелодия_NOUN,5.00
мужество_NOUN,хладнокровие_NOUN,2.54
день_NOUN,рассвет_NOUN,1.54
скот_NOUN,бык_NOUN,5.23
доктор_NOUN,профессор_NOUN,4.46
рука_NOUN,вена_NOUN,1.08
комната_NOUN,ванна_NOUN,0.85
корпорация_NOUN,предприятие_NOUN,8.31
развлечение_NOUN,футбол_NOUN,1.69
холм_NOUN,утес_NOUN,3.54
кость_NOUN,лодыжка_NOUN,2.08
яблоко_NOUN,сладость_NOUN,1.54
помощница_NOUN,служанка_NOUN,6.00
глава_NOUN,руководитель_NOUN,8.62
лимон_NOUN,чай_NOUN,0.23
пчела_NOUN,муравей_NOUN,0.62
баскетбол_NOUN,бейсбол_NOUN,1.23
рис_NOUN,боб_NOUN,1.08
кровать_NOUN,мебель_NOUN,3.08
эмоция_NOUN,страсть_NOUN,3.85
анархия_NOUN,хаос_NOUN,7.54
преступление_NOUN,нарушение_NOUN,6.23
механизм_NOUN,двигатель_NOUN,5.08
пляж_NOUN,море_NOUN,3.46
дорожка_NOUN,шар_NOUN,0.00
банк_NOUN,бутылка_NOUN,3.23
сила_NOUN,способность_NOUN,2.38
зерно_NOUN,горчица_NOUN,1.38
гитара_NOUN,барабан_NOUN,0.85
мнение_NOUN,идея_NOUN,3.00
север_NOUN,запад_NOUN,0.46
диета_NOUN,салат_NOUN,2.85
мать_NOUN,жена_NOUN,2.00
отец_NOUN,мать_NOUN,1.54
капитан_NOUN,моряк_NOUN,3.92
метр_NOUN,ярд_NOUN,4.85
пиво_NOUN,шампанское_NOUN,1.62
мотор_NOUN,лодка_NOUN,0.31
карта_NOUN,бридж_NOUN,1.23
наука_NOUN,психология_NOUN,2.69
грешник_NOUN,святой_ADJ,0.15
разрушение_NOUN,построение_NOUN,0.23
толпа_NOUN,группа_NOUN,6.38
пляж_NOUN,риф_NOUN,1.38
мужчина_NOUN,ребенок_NOUN,0.23
хлеб_NOUN,сыр_NOUN,0.38
чемпион_NOUN,победитель_NOUN,9.38
праздник_NOUN,церемония_NOUN,6.85
меню_NOUN,заказ_NOUN,3.31
король_NOUN,принцесса_NOUN,0.85
богатство_NOUN,репутация_NOUN,1.31
выносливость_NOUN,сила_NOUN,4.38
опасность_NOUN,угроза_NOUN,9.69
бог_NOUN,священник_NOUN,2.15
мужчина_NOUN,братство_NOUN,1.69
приятель_NOUN,спутник_NOUN,4.77
наставник_NOUN,помощник_NOUN,3.46
тело_NOUN,желудок_NOUN,0.92
язык_NOUN,горло_NOUN,1.38
дом_NOUN,ковер_NOUN,0.85
ум_NOUN,навык_NOUN,2.85
путешествие_NOUN,завоевание_NOUN,0.69
бог_NOUN,жертва_NOUN,0.46
брат_NOUN,человек_NOUN,1.54
соперник_NOUN,противник_NOUN,9.08
смерть_NOUN,бедствие_NOUN,1.92
чудовище_NOUN,демон_NOUN,6.85
день_NOUN,утро_NOUN,0.77
человек_NOUN,победитель_NOUN,0.46
друг_NOUN,парень_NOUN,1.00
песня_NOUN,история_NOUN,1.77
луч_NOUN,солнце_NOUN,3.54
парень_NOUN,бабник_NOUN,2.31
курятина_NOUN,рис_NOUN,0.38
коробка_NOUN,лифт_NOUN,1.77
масло_NOUN,картофель_NOUN,0.77
квартира_NOUN,мебель_NOUN,1.69
озеро_NOUN,болото_NOUN,3.31
салат_NOUN,уксус_NOUN,1.31
цветок_NOUN,луковица_NOUN,2.31
облако_NOUN,мгла_NOUN,2.85
водитель_NOUN,пилот_NOUN,6.62
сахар_NOUN,мед_NOUN,2.69
тело_NOUN,плечо_NOUN,1.54
идея_NOUN,образ_NOUN,5.69
отец_NOUN,брат_NOUN,0.69
луна_NOUN,планета_NOUN,4.62
бал_NOUN,костюм_NOUN,1.92
ограда_NOUN,забор_NOUN,9.54
комната_NOUN,кровать_NOUN,1.15
цветок_NOUN,куст_NOUN,3.00
кость_NOUN,колено_NOUN,2.69
рука_NOUN,колено_NOUN,0.46
низ_NOUN,бок_NOUN,0.46
сосуд_NOUN,вена_NOUN,6.77
кот_NOUN,кролик_NOUN,0.46
мясо_NOUN,бутерброд_NOUN,2.08
верование_NOUN,представление_NOUN,4.62
ум_NOUN,проницательность_NOUN,6.15
внимание_NOUN,интерес_NOUN,7.08
настрой_NOUN,уверенность_NOUN,4.69
право_NOUN,правосудие_NOUN,4.92
спор_NOUN,соглашение_NOUN,1.31
глубина_NOUN,величина_NOUN,3.15
носитель_NOUN,новость_NOUN,1.00
победитель_NOUN,кандидат_NOUN,1.92
юбилей_NOUN,дата_NOUN,6.62
гонорар_NOUN,платеж_NOUN,8.00
библия_NOUN,псалом_NOUN,5.54
выход_NOUN,проход_NOUN,4.54
человек_NOUN,охранник_NOUN,2.31
проход_NOUN,коридор_NOUN,8.54
висок_NOUN,джин_NOUN,5.69
кровь_NOUN,мозг_NOUN,1.23
масло_NOUN,норка_NOUN,0.62
пол_NOUN,палуба_NOUN,6.23
крыша_NOUN,пол_NOUN,0.23
дверь_NOUN,пол_NOUN,0.31
плечо_NOUN,голова_NOUN,0.54
платформа_NOUN,вагон_NOUN,2.62
автомобиль_NOUN,карета_NOUN,3.00
локоть_NOUN,лодыжка_NOUN,0.69
богатство_NOUN,слава_NOUN,3.23
печаль_NOUN,стыд_NOUN,2.00
руководство_NOUN,управление_NOUN,8.69
общение_NOUN,беседа_NOUN,8.85
загрязнение_NOUN,атмосфера_NOUN,1.92
анатомия_NOUN,биология_NOUN,4.38
колледж_NOUN,профессия_NOUN,2.62
книга_NOUN,тема_NOUN,2.00
формула_NOUN,уравнение_NOUN,7.00
книга_NOUN,информация_NOUN,5.31
мальчик_NOUN,партнер_NOUN,1.00
небо_NOUN,вселенная_NOUN,3.77
население_NOUN,народ_NOUN,8.62
колледж_NOUN,класс_NOUN,2.38
глава_NOUN,мэр_NOUN,7.08
раввин_NOUN,священник_NOUN,7.38
метр_NOUN,дюйм_NOUN,2.62
полиэстер_NOUN,хлопок_NOUN,1.92
юрист_NOUN,банкир_NOUN,1.15
скрипка_NOUN,инструмент_NOUN,4.46
лагерь_NOUN,домик_NOUN,1.92
кастрюля_NOUN,прибор_NOUN,2.00
лен_NOUN,ткань_NOUN,3.46
висок_NOUN,шампанское_NOUN,2.31
девочка_NOUN,ребенок_NOUN,4.69
коттедж_NOUN,домик_NOUN,7.38
птица_NOUN,курица_NOUN,5.46
грохот_NOUN,шум_NOUN,7.92
закат_NOUN,вечер_NOUN,5.46
морось_NOUN,дождь_NOUN,7.77
взрослый_ADJ,младенец_NOUN,0.31
рашкуль_NOUN,уголь_NOUN,1.38
тело_NOUN,позвоночник_NOUN,3.38
шляпка_NOUN,гвоздь_NOUN,0.85
бревно_NOUN,древесина_NOUN,6.54
ложка_NOUN,чашка_NOUN,1.54
тело_NOUN,нерв_NOUN,2.00
мужчина_NOUN,муж_NOUN,5.62
кость_NOUN,шея_NOUN,2.15
досада_NOUN,злость_NOUN,5.69
река_NOUN,море_NOUN,2.62
задача_NOUN,работа_NOUN,6.92
клуб_NOUN,общество_NOUN,6.69
отражение_NOUN,образ_NOUN,6.31
принц_NOUN,король_NOUN,5.08
снег_NOUN,погода_NOUN,3.08
электорат_NOUN,партия_NOUN,2.08
мальчик_NOUN,брат_NOUN,2.54
корень_NOUN,трава_NOUN,2.92
бровь_NOUN,глаз_NOUN,2.23
деньги_NOUN,жемчуг_NOUN,3.08
деньги_NOUN,бриллиант_NOUN,4.08
автотранспорт_NOUN,автобус_NOUN,8.31
таксомотор_NOUN,автобус_NOUN,5.15
дом_NOUN,амбар_NOUN,3.08
палец_NOUN,ладонь_NOUN,3.15
автомобиль_NOUN,мост_NOUN,1.15
усилие_NOUN,трудность_NOUN,4.38
факт_NOUN,суть_NOUN,6.77
работа_NOUN,управление_NOUN,4.46
рак_NOUN,болезнь_NOUN,7.54
известие_NOUN,газета_NOUN,5.23
композитор_NOUN,писатель_NOUN,4.54
актер_NOUN,певец_NOUN,5.62
убежище_NOUN,хижина_NOUN,7.15
ванная_NOUN,кухня_NOUN,2.08
домик_NOUN,хижина_NOUN,8.38
дверь_NOUN,кухня_NOUN,1.23
ценность_NOUN,вера_NOUN,2.23
мудрость_NOUN,ум_NOUN,8.23
невежество_NOUN,ум_NOUN,1.69
счастие_NOUN,удача_NOUN,7.77
идея_NOUN,план_NOUN,6.54
настроение_NOUN,эмоция_NOUN,7.38
счастие_NOUN,умиротворенность_NOUN,6.15
отчаяние_NOUN,бедствование_NOUN,5.92
логика_NOUN,арифметика_NOUN,4.38
отрицание_NOUN,признание_NOUN,1.31
спор_NOUN,критика_NOUN,3.92
агрессивность_NOUN,враждебность_NOUN,9.08
истерика_NOUN,помрачение_NOUN,4.77
химия_NOUN,теория_NOUN,2.62
разбирательство_NOUN,вердикт_NOUN,2.62
комфорт_NOUN,безопасность_NOUN,6.31
уверенность_NOUN,самость_NOUN,6.00
видение_NOUN,восприятие_NOUN,7.62
эпоха_NOUN,десятилетие_NOUN,4.31
биография_NOUN,роман_NOUN,2.92
дискуссия_NOUN,спор_NOUN,8.69
код_NOUN,символ_NOUN,6.08
опасность_NOUN,болезнь_NOUN,5.00
авария_NOUN,бедствие_NOUN,6.15
путешествие_NOUN,поездка_NOUN,8.31
действие_NOUN,движение_NOUN,7.08
сплетня_NOUN,новость_NOUN,4.85
отец_NOUN,бог_NOUN,4.92
действие_NOUN,курс_NOUN,3.08
жар_NOUN,болезнь_NOUN,6.31
авиация_NOUN,полет_NOUN,6.77
игра_NOUN,действие_NOUN,4.62
молекула_NOUN,воздух_NOUN,3.77
дом_NOUN,государство_NOUN,2.69
слово_NOUN,литература_NOUN,3.31
взрослый_ADJ,опекун_NOUN,5.38
газета_NOUN,информация_NOUN,5.54
коммуникация_NOUN,телевидение_NOUN,6.62
кузен_NOUN,дядя_NOUN,4.77
писатель_NOUN,читатель_NOUN,1.92
парень_NOUN,товарищ_NOUN,4.77
область_NOUN,угол_NOUN,1.92
баллада_NOUN,песня_NOUN,6.38
стена_NOUN,отделка_NOUN,2.85
слово_NOUN,страница_NOUN,2.15
медбрат_NOUN,ученый_NOUN,2.00
политика_NOUN,президент_NOUN,7.46
президент_NOUN,мэр_NOUN,3.92
книга_NOUN,эссе_NOUN,3.77
мужчина_NOUN,воин_NOUN,5.92
статья_NOUN,журнал_NOUN,3.92
завтрак_NOUN,ужин_NOUN,2.00
толпа_NOUN,парад_NOUN,4.77
проход_NOUN,коридор_NOUN,7.62
наставник_NOUN,раввин_NOUN,4.69
бедро_NOUN,губа_NOUN,0.77
книга_NOUN,статья_NOUN,3.92
комната_NOUN,камера_NOUN,5.08
кабинка_NOUN,будка_NOUN,7.54
дочь_NOUN,ребенок_NOUN,7.69
конечность_NOUN,нога_NOUN,7.85
печень_NOUN,легкий_ADJ,2.15
класс_NOUN,коридор_NOUN,1.46
гора_NOUN,выступ_NOUN,4.15
автомобиль_NOUN,подъемник_NOUN,2.08
кровать_NOUN,кушетка_NOUN,8.00
одежда_NOUN,пуговица_NOUN,2.46
одежда_NOUN,пальто_NOUN,7.54
почка_NOUN,орган_NOUN,7.69
яблоко_NOUN,повидло_NOUN,3.15
курятина_NOUN,стейк_NOUN,4.00
